trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
12360,False,"{'a': 0.84055354660017989, 'e': 0.08441187291192633}",20,13,13.345226169234575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12361,False,"{'a': 0.8405625969170335, 'e': 0.08439499053734395}",20,16,7.268876307682461,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12362,False,"{'a': 0.84057164500767956, 'e': 0.08437811153923648}",20,6,22.325715456014297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12363,False,"{'a': 0.84058069087273779, 'e': 0.08436123591692864}",20,16,8.106921374965992,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12364,False,"{'a': 0.84058973451282759, 'e': 0.08434436366974525}",20,11,16.173522895737737,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12365,False,"{'a': 0.84059877592856835, 'e': 0.08432749479701131}",20,12,-28.681500269046357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
12366,False,"{'a': 0.84060781512057936, 'e': 0.0843106292980519}",20,12,12.655396059683584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12367,False,"{'a': 0.84061685208947956, 'e': 0.0842937671721923}",25,14,10.47185340501231,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
12368,False,"{'a': 0.84062588683588746, 'e': 0.08427690841875786}",30,17,21.62972606675186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12369,False,"{'a': 0.84063491936042201, 'e': 0.08426005303707411}",25,18,16.066478222020656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12370,False,"{'a': 0.84064394966370137, 'e': 0.0842432010264667}",25,16,-2.548632950645624,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
12371,False,"{'a': 0.84065297774634384, 'e': 0.0842263523862614}",30,20,19.08395282855617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12372,False,"{'a': 0.84066200360896737, 'e': 0.08420950711578415}",25,7,20.841999877615006,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
12373,False,"{'a': 0.84067102725218978, 'e': 0.084192665214361}",20,15,-1.3835699046866266,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
12374,False,"{'a': 0.84068004867662849, 'e': 0.08417582668131812}",25,13,12.9227977897293,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12375,False,"{'a': 0.84068906788290121, 'e': 0.08415899151598187}",30,22,14.821862396836373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12376,False,"{'a': 0.84069808487162478, 'e': 0.08414215971767867}",20,8,22.879701127168175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12377,False,"{'a': 0.84070709964341628, 'e': 0.08412533128573514}",20,9,18.42184922862338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12378,False,"{'a': 0.84071611219889286, 'e': 0.08410850621947799}",20,11,16.986460935636398,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12379,False,"{'a': 0.84072512253867071, 'e': 0.0840916845182341}",25,19,9.605021589683417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12380,False,"{'a': 0.84073413066336655, 'e': 0.08407486618133045}",20,16,7.236789224750275,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12381,False,"{'a': 0.84074313657359645, 'e': 0.08405805120809419}",25,12,22.602183523536482,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12382,False,"{'a': 0.84075214026997624, 'e': 0.08404123959785258}",20,1,27.72505139903796,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
12383,False,"{'a': 0.84076114175312222, 'e': 0.08402443134993301}",25,7,28.297019408317723,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12384,False,"{'a': 0.84077014102364966, 'e': 0.08400762646366303}",30,4,26.783345153229295,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
12385,False,"{'a': 0.84077913808217397, 'e': 0.08399082493837029}",35,13,29.698931189236674,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
12386,False,"{'a': 0.84078813292931054, 'e': 0.08397402677338262}",25,19,11.723112458624076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12387,False,"{'a': 0.84079712556567454, 'e': 0.08395723196802794}",20,15,-2.0795464329014255,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
12388,False,"{'a': 0.84080611599188049, 'e': 0.08394044052163434}",25,11,27.57658903242229,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12389,False,"{'a': 0.84081510420854322, 'e': 0.08392365243353002}",30,17,25.304203934287717,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12390,False,"{'a': 0.84082409021627702, 'e': 0.08390686770304331}",25,10,26.651866728057183,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12391,False,"{'a': 0.84083307401569651, 'e': 0.0838900863295027}",20,8,20.068311295220816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12392,False,"{'a': 0.84084205560741543, 'e': 0.0838733083122368}",20,9,19.755447200825984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12393,False,"{'a': 0.84085103499204783, 'e': 0.08385653365057436}",30,12,20.091085107950672,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
12394,False,"{'a': 0.84086001217020712, 'e': 0.08383976234384424}",20,9,19.686658171511745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12395,False,"{'a': 0.84086898714250713, 'e': 0.08382299439137547}",35,21,28.849957498656178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12396,False,"{'a': 0.84087795990956093, 'e': 0.0838062297924972}",30,22,16.44383283387753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12397,False,"{'a': 0.8408869304719816, 'e': 0.08378946854653871}",20,15,8.242788041573446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12398,False,"{'a': 0.84089589883038218, 'e': 0.0837727106528294}",20,7,26.386699916813964,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12399,False,"{'a': 0.84090486498537498, 'e': 0.08375595611069883}",20,15,11.54322759310038,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12400,False,"{'a': 0.84091382893757305, 'e': 0.0837392049194767}",30,12,32.52263086571691,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12401,False,"{'a': 0.84092279068758846, 'e': 0.08372245707849281}",30,20,4.666970403892197,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
12402,False,"{'a': 0.84093175023603317, 'e': 0.08370571258707711}",25,13,12.022373790844163,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12403,False,"{'a': 0.84094070758351935, 'e': 0.0836889714445597}",20,15,7.848850172225345,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12404,False,"{'a': 0.84094966273065841, 'e': 0.08367223365027078}",25,12,24.478936057058608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12405,False,"{'a': 0.84095861567806218, 'e': 0.08365549920354073}",20,13,12.890488897697645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12406,False,"{'a': 0.84096756642634196, 'e': 0.08363876810370002}",25,18,12.432919161883973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12407,False,"{'a': 0.84097651497610859, 'e': 0.0836220403500793}",20,14,0.4638379154632508,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
12408,False,"{'a': 0.84098546132797336, 'e': 0.08360531594200928}",20,6,25.34002583412245,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12409,False,"{'a': 0.84099440548254689, 'e': 0.08358859487882088}",20,13,14.036263317503737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12410,False,"{'a': 0.8410033474404397, 'e': 0.08357187715984511}",20,9,16.287053998752555,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
12411,False,"{'a': 0.84101228720226229, 'e': 0.08355516278441315}",25,8,-60.185897050994555,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
12412,False,"{'a': 0.84102122476862462, 'e': 0.08353845175185627}",25,14,-32.11723142536552,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
12413,False,"{'a': 0.84103016014013665, 'e': 0.08352174406150589}",30,17,24.91206020552761,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12414,False,"{'a': 0.84103909331740856, 'e': 0.0835050397126936}",20,14,9.835590428608421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12415,False,"{'a': 0.84104802430104952, 'e': 0.08348833870475106}",25,7,-7.7106416379421745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
12416,False,"{'a': 0.84105695309166906, 'e': 0.08347164103701012}",30,16,10.995671029250518,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
12417,False,"{'a': 0.84106587968987623, 'e': 0.08345494670880271}",20,16,7.120555206037726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12418,False,"{'a': 0.84107480409628044, 'e': 0.08343825571946095}",20,10,16.91615142604576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12419,False,"{'a': 0.84108372631149009, 'e': 0.08342156806831706}",20,5,26.419616140274474,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12420,False,"{'a': 0.84109264633611402, 'e': 0.0834048837547034}",20,10,-22.207321343298183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
12421,False,"{'a': 0.84110156417076043, 'e': 0.08338820277795246}",20,10,20.667175656112548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12422,False,"{'a': 0.8411104798160377, 'e': 0.08337152513739687}",25,11,28.010006665692444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12423,False,"{'a': 0.84111939327255414, 'e': 0.08335485083236939}",25,15,16.031708497583814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12424,False,"{'a': 0.84112830454091714, 'e': 0.08333817986220292}",20,8,7.787910606585712,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
12425,False,"{'a': 0.84113721362173455, 'e': 0.08332151222623048}",25,4,16.496591111423278,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
12426,False,"{'a': 0.84114612051561366, 'e': 0.08330484792378524}",20,9,8.65944787929455,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
12427,False,"{'a': 0.8411550252231621, 'e': 0.08328818695420048}",20,12,8.628462099925425,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
12428,False,"{'a': 0.84116392774498672, 'e': 0.08327152931680964}",20,16,8.166673739262801,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12429,False,"{'a': 0.84117282808169425, 'e': 0.08325487501094629}",35,25,18.996959516623324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12430,False,"{'a': 0.84118172623389154, 'e': 0.0832382240359441}",20,6,24.71492369319149,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12431,False,"{'a': 0.8411906222021851, 'e': 0.0832215763911369}",20,6,26.470327665234315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12432,False,"{'a': 0.84119951598718146, 'e': 0.08320493207585869}",20,13,12.098798938244977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12433,False,"{'a': 0.84120840758948612, 'e': 0.08318829108944352}",25,13,24.53157160973438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12434,False,"{'a': 0.8412172970097056, 'e': 0.08317165343122562}",30,10,-67.9154304109758,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
12435,False,"{'a': 0.84122618424844509, 'e': 0.08315501910053938}",20,9,20.07393762508929,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12436,False,"{'a': 0.84123506930631065, 'e': 0.08313838809671928}",20,14,12.206878673743155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12437,False,"{'a': 0.84124395218390724, 'e': 0.08312176041909994}",30,12,28.694025556719826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12438,False,"{'a': 0.84125283288184016, 'e': 0.08310513606701612}",25,12,24.97221414366664,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12439,False,"{'a': 0.84126171140071415, 'e': 0.08308851503980272}",20,4,21.53450375471306,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
12440,False,"{'a': 0.84127058774113439, 'e': 0.08307189733679476}",20,8,27.101341729278943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12441,False,"{'a': 0.84127946190370528, 'e': 0.0830552829573274}",20,7,11.709931085198154,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
12442,False,"{'a': 0.84128833388903079, 'e': 0.08303867190073594}",20,9,20.7059837828585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12443,False,"{'a': 0.84129720369771566, 'e': 0.0830220641663558}",20,10,18.06309558175821,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12444,False,"{'a': 0.84130607133036361, 'e': 0.08300545975352253}",30,9,25.758827564816645,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
12445,False,"{'a': 0.84131493678757852, 'e': 0.08298885866157182}",20,14,10.59314726413065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12446,False,"{'a': 0.84132380006996388, 'e': 0.08297226088983951}",20,2,12.328014540963428,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
12447,False,"{'a': 0.84133266117812333, 'e': 0.08295566643766154}",25,18,14.08780949303783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12448,False,"{'a': 0.84134152011265995, 'e': 0.08293907530437401}",20,16,8.234384410704939,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12449,False,"{'a': 0.84135037687417669, 'e': 0.08292248748931313}",20,6,23.620717019744543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12450,False,"{'a': 0.84135923146327651, 'e': 0.08290590299181527}",20,4,13.696030573512292,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
12451,False,"{'a': 0.84136808388056206, 'e': 0.08288932181121692}",30,12,19.452007070660436,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
12452,False,"{'a': 0.84137693412663583, 'e': 0.08287274394685468}",30,17,-19.532130060527884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
12453,False,"{'a': 0.84138578220210003, 'e': 0.08285616939806531}",30,15,27.980038087209845,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12454,False,"{'a': 0.84139462810755661, 'e': 0.0828395981641857}",25,3,20.772182956550097,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
12455,False,"{'a': 0.84140347184360764, 'e': 0.08282303024455286}",30,15,6.129456309339498,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
12456,False,"{'a': 0.84141231341085476, 'e': 0.08280646563850395}",25,11,9.319807733744815,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
12457,False,"{'a': 0.84142115280989949, 'e': 0.08278990434537625}",30,17,15.765537525810663,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
12458,False,"{'a': 0.84142999004134311, 'e': 0.08277334636450719}",25,18,14.06356251816933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12459,False,"{'a': 0.84143882510578683, 'e': 0.08275679169523428}",25,18,13.361774064385138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12460,False,"{'a': 0.84144765800383148, 'e': 0.08274024033689524}",20,13,11.322823471601899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12461,False,"{'a': 0.84145648873607781, 'e': 0.08272369228882785}",20,5,26.91200929624541,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12462,False,"{'a': 0.84146531730312646, 'e': 0.08270714755037009}",25,11,24.96578865832548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12463,False,"{'a': 0.8414741437055776, 'e': 0.08269060612086002}",25,14,-5.613363705644035,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
12464,False,"{'a': 0.84148296794403143, 'e': 0.08267406799963585}",25,17,6.3562697156190815,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
12465,False,"{'a': 0.84149179001908825, 'e': 0.08265753318603593}",25,14,20.61583960755622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12466,False,"{'a': 0.84150060993134745, 'e': 0.08264100167939872}",20,13,15.278822579918218,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12467,False,"{'a': 0.84150942768140891, 'e': 0.08262447347906285}",20,16,8.716382044495454,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12468,False,"{'a': 0.84151824326987179, 'e': 0.08260794858436703}",20,10,13.531713355498125,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
12469,False,"{'a': 0.84152705669733541, 'e': 0.08259142699465016}",20,16,8.809293120116411,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12470,False,"{'a': 0.84153586796439894, 'e': 0.08257490870925123}",25,14,21.006110617668064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12471,False,"{'a': 0.84154467707166092, 'e': 0.08255839372750938}",25,18,13.67434987833985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12472,False,"{'a': 0.8415534840197203, 'e': 0.08254188204876388}",20,7,12.024693592391403,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
12473,False,"{'a': 0.8415622888091755, 'e': 0.08252537367235413}",25,17,-7.473420262091674,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
12474,False,"{'a': 0.84157109144062447, 'e': 0.08250886859761966}",35,20,14.229745548187177,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
12475,False,"{'a': 0.84157989191466576, 'e': 0.08249236682390014}",30,13,30.01833966354608,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12476,False,"{'a': 0.84158869023189675, 'e': 0.08247586835053536}",25,15,23.324838601199858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12477,False,"{'a': 0.84159748639291543, 'e': 0.08245937317686526}",20,13,14.217147185240583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12478,False,"{'a': 0.84160628039831931, 'e': 0.08244288130222989}",20,12,5.189556298170353,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
12479,False,"{'a': 0.84161507224870558, 'e': 0.08242639272596944}",20,10,20.143013415448763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12480,False,"{'a': 0.84162386194467154, 'e': 0.08240990744742425}",20,16,5.16757180150182,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12481,False,"{'a': 0.84163264948681404, 'e': 0.08239342546593477}",25,19,12.944601530400998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12482,False,"{'a': 0.84164143487572984, 'e': 0.08237694678084158}",25,14,18.79109929626507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12483,False,"{'a': 0.84165021811201546, 'e': 0.08236047139148542}",30,20,19.738421671170798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12484,False,"{'a': 0.84165899919626719, 'e': 0.08234399929720712}",25,13,17.278152816417116,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
12485,False,"{'a': 0.84166777812908145, 'e': 0.08232753049734769}",30,14,10.857672274880194,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
12486,False,"{'a': 0.8416765549110542, 'e': 0.08231106499124821}",20,10,11.967332911393127,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
12487,False,"{'a': 0.84168532954278097, 'e': 0.08229460277824996}",20,13,17.478066719264504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12488,False,"{'a': 0.84169410202485739, 'e': 0.08227814385769432}",35,14,33.50982535779767,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
12489,False,"{'a': 0.84170287235787933, 'e': 0.08226168822892278}",25,16,16.95425035345218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12490,False,"{'a': 0.84171164054244163, 'e': 0.082245235891277}",25,15,19.09382967576772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12491,False,"{'a': 0.84172040657913949, 'e': 0.08222878684409875}",30,10,37.465930334023405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
12492,False,"{'a': 0.84172917046856766, 'e': 0.08221234108672992}",20,9,21.016448079700805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12493,False,"{'a': 0.84173793221132098, 'e': 0.08219589861851258}",20,9,9.745718801715752,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
12494,False,"{'a': 0.84174669180799377, 'e': 0.08217945943878888}",25,15,12.817067115008555,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
12495,False,"{'a': 0.84175544925918044, 'e': 0.08216302354690112}",25,13,7.972341641765312,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
12496,False,"{'a': 0.84176420456547507, 'e': 0.08214659094219175}",20,9,15.183210343432386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12497,False,"{'a': 0.84177295772747129, 'e': 0.08213016162400331}",20,15,10.135856140946778,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12498,False,"{'a': 0.8417817087457633, 'e': 0.0821137355916785}",25,14,-19.514107194783964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
12499,False,"{'a': 0.8417904576209444, 'e': 0.08209731284456018}",25,14,20.925102140391303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12500,False,"{'a': 0.84179920435360789, 'e': 0.08208089338199126}",20,12,18.993764706800373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12501,False,"{'a': 0.84180794894434707, 'e': 0.08206447720331488}",20,8,23.69421271211444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12502,False,"{'a': 0.84181669139375492, 'e': 0.08204806430787422}",25,13,19.822133711658793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12503,False,"{'a': 0.84182543170242419, 'e': 0.08203165469501264}",30,12,16.78962995555749,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
12504,False,"{'a': 0.84183416987094728, 'e': 0.08201524836407363}",20,15,8.92588900453796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
12505,False,"{'a': 0.84184290589991695, 'e': 0.08199884531440083}",25,19,13.52535129606394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12506,False,"{'a': 0.84185163978992505, 'e': 0.08198244554533794}",20,16,7.20133602037822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12507,False,"{'a': 0.8418603715415639, 'e': 0.08196604905622888}",20,11,15.017340767130074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12508,False,"{'a': 0.84186910115542535, 'e': 0.08194965584641764}",25,13,20.514677489076792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12509,False,"{'a': 0.84187782863210092, 'e': 0.08193326591524835}",20,9,20.830635499966743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12510,False,"{'a': 0.84188655397218226, 'e': 0.0819168792620653}",25,4,36.32687347761253,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
12511,False,"{'a': 0.84189527717626034, 'e': 0.0819004958862129}",20,16,9.02373192664276,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
12512,False,"{'a': 0.84190399824492668, 'e': 0.08188411578703565}",20,13,10.858382946643827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12513,False,"{'a': 0.84191271717877181, 'e': 0.08186773896387825}",25,13,24.267350792166564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12514,False,"{'a': 0.8419214339783867, 'e': 0.08185136541608547}",20,13,10.390179072141173,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12515,False,"{'a': 0.84193014864436166, 'e': 0.08183499514300226}",25,11,25.575970119961386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12516,False,"{'a': 0.84193886117728733, 'e': 0.08181862814397366}",20,10,19.416464344753827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12517,False,"{'a': 0.84194757157775368, 'e': 0.08180226441834487}",30,17,12.876304872803109,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
12518,False,"{'a': 0.8419562798463508, 'e': 0.0817859039654612}",20,7,29.24657684611644,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12519,False,"{'a': 0.8419649859836682, 'e': 0.0817695467846681}",35,21,24.199875476210483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12520,False,"{'a': 0.84197368999029598, 'e': 0.08175319287531117}",20,10,17.42595209801168,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12521,False,"{'a': 0.84198239186682322, 'e': 0.08173684223673612}",25,18,3.4881963265533757,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
12522,False,"{'a': 0.84199109161383912, 'e': 0.08172049486828876}",20,13,11.652631458727365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
12523,False,"{'a': 0.84199978923193275, 'e': 0.08170415076931511}",20,14,13.045828866027868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12524,False,"{'a': 0.84200848472169298, 'e': 0.08168780993916125}",25,0,-0.12091185572883223,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
12525,False,"{'a': 0.84201717808370868, 'e': 0.08167147237717343}",25,11,-16.61749817746513,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
12526,False,"{'a': 0.84202586931856827, 'e': 0.08165513808269799}",20,10,22.449889632416024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12527,False,"{'a': 0.8420345584268597, 'e': 0.08163880705508145}",20,6,23.56601877538748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12528,False,"{'a': 0.84204324540917141, 'e': 0.08162247929367043}",25,14,20.28242867541466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12529,False,"{'a': 0.84205193026609138, 'e': 0.0816061547978117}",25,12,17.410725080654807,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
12530,False,"{'a': 0.84206061299820711, 'e': 0.08158983356685215}",30,6,37.09368638307455,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
12531,False,"{'a': 0.84206929360610627, 'e': 0.08157351560013877}",35,21,26.355315854847994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
